timestamp,x,y,z,yaw,steering_angle,speed
1766488970.323871,-77.89656829833984,-20.109676361083984,-20.091806411743164,-1.4481065355544953,0.0,0.0
1766488970.373852,-77.89656829833984,-20.109676361083984,-20.091806411743164,-1.4481065355544953,-2.6635931597456453,2.3
1766488970.423665,-77.88762664794922,-20.195514678955078,-20.081945419311523,-1.448593504068548,-2.6635931597456453,2.3
1766488970.473699,-77.88762664794922,-20.195514678955078,-20.081945419311523,-1.448593504068548,-2.715754103141484,2.372
1766488970.523677,-77.88067626953125,-20.283580780029297,-20.09079933166504,-1.4501126507483668,-2.715754103141484,2.372
1766488970.573608,-77.88067626953125,-20.283580780029297,-20.09079933166504,-1.4501126507483668,-2.563137958741063,2.372
1766488970.623613,-77.87247467041016,-20.358728408813477,-20.090503692626953,-1.4513038257562265,-2.563137958741063,2.372
1766488970.673747,-77.87247467041016,-20.358728408813477,-20.090503692626953,-1.4513038257562265,-2.073664443731338,2.48
1766488970.723585,-77.86920928955078,-20.44658660888672,-20.0948429107666,-1.4530427144191742,-2.073664443731338,2.48
1766488970.773651,-77.86920928955078,-20.44658660888672,-20.0948429107666,-1.4530427144191742,-1.79495569164585,2.48
1766488970.823646,-77.86573791503906,-20.53695297241211,-20.08511734008789,-1.4549257332475016,-1.79495569164585,2.48
1766488970.87358,-77.86573791503906,-20.53695297241211,-20.08511734008789,-1.4549257332475016,-1.6634567945341447,2.588
1766488970.923634,-77.86796569824219,-20.63671112060547,-20.093576431274414,-1.4564465444489354,-1.6634567945341447,2.588
1766488970.973653,-77.86796569824219,-20.63671112060547,-20.093576431274414,-1.4564465444489354,-1.2330746505142058,2.588
1766488971.023646,-77.85653686523438,-20.728069305419922,-20.08985137939453,-1.4578631214911724,-1.2330746505142058,2.588
1766488971.074963,-77.85653686523438,-20.728069305419922,-20.08985137939453,-1.4578631214911724,-0.8653597026316384,2.6960000000000006
1766488971.123649,-77.84782409667969,-20.82095718383789,-20.090036392211914,-1.459311674142728,-0.8653597026316384,2.6960000000000006
1766488971.173658,-77.84782409667969,-20.82095718383789,-20.090036392211914,-1.459311674142728,-0.9731875914960377,2.6960000000000006
1766488971.223636,-77.85108947753906,-20.929737091064453,-20.086790084838867,-1.460899684487494,-0.9731875914960377,2.6960000000000006
1766488971.273689,-77.85108947753906,-20.929737091064453,-20.086790084838867,-1.460899684487494,-0.975505469454381,2.7680000000000002
1766488971.323605,-77.84525299072266,-21.029672622680664,-20.082712173461914,-1.4629091495289133,-0.975505469454381,2.7680000000000002
1766488971.373616,-77.84525299072266,-21.029672622680664,-20.082712173461914,-1.4629091495289133,-0.47591893472955554,2.7680000000000002
1766488971.423601,-77.83560943603516,-21.127277374267578,-20.07817840576172,-1.4643433993608963,-0.47591893472955554,2.7680000000000002
1766488971.473639,-77.83560943603516,-21.127277374267578,-20.07817840576172,-1.4643433993608963,-0.18160274705146082,2.8760000000000003
1766488971.523603,-77.8316421508789,-21.236228942871094,-20.08193588256836,-1.4661757423866928,-0.18160274705146082,2.8760000000000003
1766488971.573626,-77.8316421508789,-21.236228942871094,-20.08193588256836,-1.4661757423866928,0.023880626195305198,2.8760000000000003
1766488971.623612,-77.81897735595703,-21.350875854492188,-20.072174072265625,-1.468073409813674,0.023880626195305198,2.8760000000000003
1766488971.673626,-77.81897735595703,-21.350875854492188,-20.072174072265625,-1.468073409813674,0.6292563620908429,2.983999999999999
